season,matchday,hometeam,awayteam,homegoals,awaygoals
1998,21,Hertha,K'lautern,1,1
1998,21,Bochum,Dortmund,0,1
1998,21,Leverkusen,Bremen,2,0
1998,22,Freiburg,Rostock,3,0
1998,22,Dortmund,Leverkusen,1,0
1998,22,Bremen,Wolfsburg,0,1
1998,22,Schalke,Bochum,2,2
1998,22,K'lautern,Nürnberg,2,0
1998,22,1860 München,Stuttgart,1,1
1998,22,Gladbach,Duisburg,0,2
1998,22,Hamburger SV,Bayern,0,2
1998,22,Frankfurt,Hertha,1,1
1998,23,Leverkusen,Schalke,1,1
1998,23,Wolfsburg,Dortmund,0,0
1998,23,Hertha,1860 München,2,1
1998,23,Bayern,Bremen,1,0
1998,23,Duisburg,Freiburg,1,0
1998,23,Stuttgart,Gladbach,2,2
1998,23,Bochum,K'lautern,1,2
1998,23,Nürnberg,Frankfurt,2,2
1998,23,Rostock,Hamburger SV,0,1
1998,24,Schalke,Wolfsburg,2,0
1998,24,1860 München,Nürnberg,1,2
1998,24,Hamburger SV,Freiburg,2,1
1998,24,Bremen,Rostock,0,3
1998,24,Dortmund,Bayern,2,2
1998,24,Stuttgart,Duisburg,0,0
1998,24,K'lautern,Leverkusen,0,1
1998,24,Gladbach,Hertha,2,4
1998,24,Frankfurt,Bochum,1,0
1998,25,Duisburg,Hamburger SV,2,3
1998,25,Freiburg,Bremen,0,2
1998,25,Wolfsburg,K'lautern,2,1
1998,25,Leverkusen,Frankfurt,2,1
1998,25,Bayern,Schalke,1,1
1998,25,Hertha,Stuttgart,2,0
1998,25,Nürnberg,Gladbach,2,0
1998,25,Rostock,Dortmund,2,0
1998,25,Bochum,1860 München,2,0
1998,26,Stuttgart,Nürnberg,0,0
1998,26,Bremen,Hamburger SV,0,0
1998,26,Frankfurt,Wolfsburg,0,1
1998,26,Schalke,Rostock,1,0
1998,26,K'lautern,Bayern,2,1
1998,26,Dortmund,Freiburg,2,1
1998,26,1860 München,Leverkusen,0,2
1998,26,Gladbach,Bochum,2,2
1998,26,Hertha,Duisburg,1,3
1998,27,Rostock,K'lautern,2,1
1998,27,Bayern,Frankfurt,3,1
1998,27,Duisburg,Bremen,2,0
1998,27,Freiburg,Schalke,0,2
1998,27,Bochum,Stuttgart,3,3
1998,27,Leverkusen,Gladbach,4,1
1998,27,Wolfsburg,1860 München,1,0
1998,27,Nürnberg,Hertha,0,0
1998,27,Hamburger SV,Dortmund,0,0
1998,28,Stuttgart,Leverkusen,0,1
1998,28,Dortmund,Bremen,2,1
1998,28,Gladbach,Wolfsburg,5,2
1998,28,Hertha,Bochum,4,1
1998,28,Schalke,Hamburger SV,1,4
1998,28,K'lautern,Freiburg,0,2
1998,28,Frankfurt,Rostock,2,2
1998,28,Nürnberg,Duisburg,0,2
1998,28,1860 München,Bayern,1,1
1998,29,Freiburg,Frankfurt,2,0
1998,29,Bochum,Nürnberg,0,3
1998,29,Bayern,Gladbach,4,2
1998,29,Rostock,1860 München,4,1
1998,29,Hamburger SV,K'lautern,2,0
1998,29,Leverkusen,Hertha,2,2
1998,29,Wolfsburg,Stuttgart,3,2
1998,29,Duisburg,Dortmund,3,2
1998,29,Bremen,Schalke,1,0
1998,30,K'lautern,Bremen,4,0
1998,30,Gladbach,Rostock,1,1
1998,30,Frankfurt,Hamburger SV,2,2
1998,30,Stuttgart,Bayern,0,2
1998,30,Bochum,Duisburg,0,2
1998,30,Hertha,Wolfsburg,2,0
1998,30,Nürnberg,Leverkusen,2,2
1998,30,Schalke,Dortmund,1,1
1998,30,1860 München,Freiburg,2,0
1998,31,Bremen,Frankfurt,1,2
1998,31,Rostock,Stuttgart,3,0
1998,31,Duisburg,Schalke,1,2
1998,31,Leverkusen,Bochum,2,0
1998,31,Wolfsburg,Nürnberg,1,1
1998,31,Hamburger SV,1860 München,3,0
1998,31,Dortmund,K'lautern,1,0
1998,31,Freiburg,Gladbach,2,1
1998,31,Bayern,Hertha,1,1
1998,32,Hertha,Rostock,2,0
1998,32,Gladbach,Hamburger SV,2,2
1998,32,Frankfurt,Dortmund,2,0
1998,32,Bochum,Wolfsburg,0,2
1998,32,Duisburg,Leverkusen,0,0
1998,32,1860 München,Bremen,1,3
1998,32,Stuttgart,Freiburg,3,1
1998,32,Nürnberg,Bayern,2,0
1998,32,Schalke,K'lautern,0,2
1998,33,Bayern,Bochum,4,2
1998,33,Rostock,Nürnberg,1,1
1998,33,Schalke,Frankfurt,2,3
1998,33,Wolfsburg,Leverkusen,1,0
1998,33,Freiburg,Hertha,0,2
1998,33,Hamburger SV,Stuttgart,3,1
1998,33,Bremen,Gladbach,4,1
1998,33,K'lautern,Duisburg,3,0
1998,33,Dortmund,1860 München,3,1
1998,34,Gladbach,Dortmund,0,2
1998,34,Hertha,Hamburger SV,6,1
1998,34,Duisburg,Wolfsburg,6,1
1998,34,1860 München,Schalke,4,5
1998,34,Stuttgart,Bremen,1,0
1998,34,Nürnberg,Freiburg,1,2
1998,34,Leverkusen,Bayern,1,2
1998,34,Frankfurt,K'lautern,5,1
1998,34,Bochum,Rostock,2,3
1999,1,Wolfsburg,1860 München,2,1
1999,1,Duisburg,Leverkusen,0,0
1999,1,K'lautern,Dortmund,1,0
1999,1,Schalke,Bielefeld,1,1
1999,1,Stuttgart,Bremen,0,0
1999,1,Bayern,Hamburger SV,2,2
1999,1,Frankfurt,Unterhaching,3,0
1999,1,Ulm,Freiburg,1,1
1999,1,Hertha,Rostock,5,2
1999,2,Unterhaching,Duisburg,2,0
1999,2,Bielefeld,Hertha,1,1
1999,2,Hamburger SV,Stuttgart,3,0
1999,2,Bremen,Schalke,0,1
1999,2,Dortmund,Wolfsburg,2,1
1999,2,1860 München,Ulm,4,1
1999,2,Freiburg,Frankfurt,2,3
1999,2,Rostock,K'lautern,4,2
1999,2,Leverkusen,Bayern,2,0
1999,3,K'lautern,Bielefeld,0,2
1999,3,Schalke,Hamburger SV,1,3
1999,3,Wolfsburg,Rostock,2,0
1999,3,Hertha,Bremen,1,1
1999,3,Stuttgart,Leverkusen,1,2
1999,3,Bayern,Unterhaching,1,0
1999,3,Freiburg,1860 München,3,0
1999,3,Ulm,Dortmund,0,1
1999,3,Frankfurt,Duisburg,2,2
1999,4,Bielefeld,Wolfsburg,0,0
1999,4,Rostock,Ulm,2,1
1999,4,Unterhaching,Stuttgart,2,0
1999,4,Hamburger SV,Hertha,5,1
1999,4,Dortmund,Freiburg,1,1
1999,4,Duisburg,Bayern,1,2
1999,4,Leverkusen,Schalke,3,2
1999,4,Bremen,K'lautern,5,0
1999,4,1860 München,Frankfurt,2,0
1999,5,1860 München,Dortmund,0,3
1999,5,Freiburg,Rostock,5,0
1999,5,Ulm,Bielefeld,2,0
1999,5,Hertha,Leverkusen,0,0
1999,5,Schalke,Unterhaching,1,0
1999,5,Stuttgart,Duisburg,4,2
1999,5,Frankfurt,Bayern,1,2
1999,5,Wolfsburg,Bremen,2,7
1999,5,K'lautern,Hamburger SV,2,0
1999,6,Hamburger SV,Wolfsburg,2,2
1999,6,Bayern,Stuttgart,0,1
1999,6,Unterhaching,Hertha,1,1
1999,6,Bremen,Ulm,2,2
1999,6,Rostock,1860 München,0,0
1999,6,Dortmund,Frankfurt,1,0
1999,6,Duisburg,Schalke,1,1
1999,6,Bielefeld,Freiburg,2,1
1999,6,Leverkusen,K'lautern,3,1
1999,7,1860 München,Bielefeld,5,0
1999,7,Frankfurt,Stuttgart,0,1
1999,7,Ulm,Hamburger SV,1,2
1999,7,Wolfsburg,Leverkusen,3,1
1999,7,Hertha,Duisburg,2,1
1999,7,Schalke,Bayern,1,1
1999,7,Dortmund,Rostock,3,0
1999,7,K'lautern,Unterhaching,4,2
1999,7,Freiburg,Bremen,2,1
1999,8,Bielefeld,Dortmund,0,2
1999,8,Leverkusen,Ulm,4,1
1999,8,Hamburger SV,Freiburg,2,0
1999,8,Bremen,1860 München,1,3
1999,8,Rostock,Frankfurt,3,1
1999,8,Bayern,Hertha,3,1
1999,8,Duisburg,K'lautern,2,2
1999,8,Unterhaching,Wolfsburg,1,1
1999,8,Stuttgart,Schalke,0,2
1999,9,Rostock,Bielefeld,2,1
1999,9,Frankfurt,Schalke,0,2
1999,9,Ulm,Unterhaching,1,0
1999,9,K'lautern,Bayern,0,2
1999,9,Hertha,Stuttgart,1,1
1999,9,1860 München,Hamburger SV,0,0
1999,9,Freiburg,Leverkusen,0,0
1999,9,Wolfsburg,Duisburg,1,0
1999,9,Dortmund,Bremen,1,3
1999,10,Bielefeld,Frankfurt,1,1
1999,10,Bremen,Rostock,2,1
1999,10,Hamburger SV,Dortmund,1,1
1999,10,Schalke,Hertha,1,1
1999,10,Bayern,Wolfsburg,5,0
1999,10,Duisburg,Ulm,0,0
1999,10,Leverkusen,1860 München,1,1
1999,10,Unterhaching,Freiburg,1,0
1999,10,Stuttgart,K'lautern,0,1
1999,11,Rostock,Hamburger SV,3,3
1999,11,Freiburg,Duisburg,3,0
1999,11,Ulm,Bayern,0,1
1999,11,Wolfsburg,Stuttgart,0,2
1999,11,Dortmund,Leverkusen,1,1
1999,11,1860 München,Unterhaching,2,1
1999,11,Frankfurt,Hertha,4,0
1999,11,K'lautern,Schalke,2,1
1999,11,Bielefeld,Bremen,2,2
1999,12,Bremen,Frankfurt,3,1
1999,12,Hertha,K'lautern,0,1
1999,12,Schalke,Wolfsburg,1,1
1999,12,Stuttgart,Ulm,2,0
1999,12,Bayern,Freiburg,6,1
1999,12,Leverkusen,Rostock,1,1
1999,12,Hamburger SV,Bielefeld,5,0
1999,12,Duisburg,1860 München,3,0
1999,12,Unterhaching,Dortmund,1,0
1999,13,Ulm,Schalke,1,1
1999,13,Freiburg,Stuttgart,0,2
1999,13,Wolfsburg,Hertha,2,3
1999,13,Bielefeld,Leverkusen,1,2
1999,13,Rostock,Unterhaching,1,1
1999,13,1860 München,Bayern,1,0
1999,13,Frankfurt,K'lautern,0,1
1999,13,Bremen,Hamburger SV,2,1
1999,13,Dortmund,Duisburg,2,2
1999,14,Hamburger SV,Frankfurt,1,0
1999,14,Duisburg,Rostock,2,2
1999,14,Hertha,Ulm,3,0
1999,14,Schalke,Freiburg,2,2
1999,14,Stuttgart,1860 München,1,3
1999,14,Leverkusen,Bremen,3,2
1999,14,Bayern,Dortmund,1,1
1999,14,Unterhaching,Bielefeld,2,0
1999,14,K'lautern,Wolfsburg,2,2
1999,15,Bremen,Unterhaching,2,2
1999,15,Bielefeld,Duisburg,0,1
1999,15,Rostock,Bayern,0,3
1999,15,Dortmund,Stuttgart,1,1
1999,15,1860 München,Schalke,3,3
1999,15,Freiburg,Hertha,0,1
1999,15,Wolfsburg,Frankfurt,1,0
1999,15,Ulm,K'lautern,3,1
1999,15,Leverkusen,Hamburger SV,2,2
1999,16,Stuttgart,Rostock,3,1
1999,16,Hertha,1860 München,1,1
1999,16,Bayern,Bielefeld,2,1
1999,16,Duisburg,Bremen,0,1
1999,16,Unterhaching,Hamburger SV,1,1
1999,16,Wolfsburg,Ulm,1,2
1999,16,K'lautern,Freiburg,0,2
1999,16,Schalke,Dortmund,0,0
1999,16,Frankfurt,Leverkusen,1,2
1999,17,Bremen,Bayern,0,2
1999,17,Bielefeld,Stuttgart,1,2
1999,17,Ulm,Frankfurt,3,0
1999,17,Hamburger SV,Duisburg,6,1
1999,17,1860 München,K'lautern,2,1
1999,17,Freiburg,Wolfsburg,1,1
1999,17,Leverkusen,Unterhaching,2,1
1999,17,Rostock,Schalke,1,0
1999,17,Dortmund,Hertha,4,0
1999,18,Dortmund,K'lautern,0,1
1999,18,Rostock,Hertha,0,1
1999,18,Freiburg,Ulm,2,0
1999,18,1860 München,Wolfsburg,1,2
1999,18,Bielefeld,Schalke,1,2
1999,18,Bremen,Stuttgart,2,1
1999,18,Leverkusen,Duisburg,3,0
1999,18,Unterhaching,Frankfurt,1,0
1999,18,Hamburger SV,Bayern,0,0
1999,19,Schalke,Bremen,3,1
1999,19,Hertha,Bielefeld,2,0
1999,19,K'lautern,Rostock,2,2
1999,19,Ulm,1860 München,3,0
1999,19,Duisburg,Unterhaching,2,0
1999,19,Stuttgart,Hamburger SV,1,3
1999,19,Wolfsburg,Dortmund,1,0
1999,19,Frankfurt,Freiburg,2,0
1999,19,Bayern,Leverkusen,4,1
1999,20,Bielefeld,K'lautern,1,2
1999,20,Bremen,Hertha,4,1
1999,20,Dortmund,Ulm,1,1
1999,20,Rostock,Wolfsburg,1,1
1999,20,Leverkusen,Stuttgart,1,0
1999,20,Unterhaching,Bayern,0,2
1999,20,Duisburg,Frankfurt,2,3
1999,20,Hamburger SV,Schalke,3,1
1999,20,1860 München,Freiburg,3,1
1999,21,Hertha,Hamburger SV,2,1
1999,21,Schalke,Leverkusen,1,1
1999,21,Stuttgart,Unterhaching,0,2
1999,21,K'lautern,Bremen,4,3
1999,21,Freiburg,Dortmund,1,1
1999,21,Frankfurt,1860 München,3,1
1999,21,Bayern,Duisburg,4,1
1999,21,Wolfsburg,Bielefeld,2,0
1999,21,Ulm,Rostock,1,1
1999,22,Rostock,Freiburg,1,1
1999,22,Bremen,Wolfsburg,2,2
1999,22,Hamburger SV,K'lautern,2,1
1999,22,Leverkusen,Hertha,3,1
1999,22,Duisburg,Stuttgart,1,3
1999,22,Bayern,Frankfurt,4,1
1999,22,Unterhaching,Schalke,3,1
1999,22,Dortmund,1860 München,1,1
1999,22,Bielefeld,Ulm,4,1
1999,23,Freiburg,Bielefeld,1,1
1999,23,Wolfsburg,Hamburger SV,4,4
1999,23,Hertha,Unterhaching,2,1
1999,23,1860 München,Rostock,4,3
1999,23,Stuttgart,Bayern,2,0
1999,23,Schalke,Duisburg,3,0
1999,23,K'lautern,Leverkusen,1,3
1999,23,Ulm,Bremen,2,1
1999,23,Frankfurt,Dortmund,1,1
1999,24,Unterhaching,K'lautern,1,2
1999,24,Stuttgart,Frankfurt,0,2
1999,24,Hamburger SV,Ulm,1,2
1999,24,Leverkusen,Wolfsburg,4,1
1999,24,Duisburg,Hertha,0,0
1999,24,Bayern,Schalke,4,1
1999,24,Bielefeld,1860 München,2,2
1999,24,Rostock,Dortmund,1,0
1999,24,Bremen,Freiburg,5,2
1999,25,Wolfsburg,Unterhaching,2,2
1999,25,Frankfurt,Rostock,0,0
1999,25,Freiburg,Hamburger SV,0,2
1999,25,Schalke,Stuttgart,3,0
1999,25,Hertha,Bayern,1,1
1999,25,K'lautern,Duisburg,3,2
1999,25,Ulm,Leverkusen,1,9
1999,25,1860 München,Bremen,1,0
1999,25,Dortmund,Bielefeld,1,3
1999,26,Unterhaching,Ulm,1,0
1999,26,Bielefeld,Rostock,2,2
1999,26,Duisburg,Wolfsburg,2,3
1999,26,Bayern,K'lautern,2,2
1999,26,Stuttgart,Hertha,1,0
1999,26,Hamburger SV,1860 München,2,0
1999,26,Leverkusen,Freiburg,1,1
1999,26,Bremen,Dortmund,3,2
1999,26,Schalke,Frankfurt,0,0
1999,27,Freiburg,Unterhaching,4,3
1999,27,Ulm,Duisburg,0,3
1999,27,Dortmund,Hamburger SV,0,1
1999,27,Frankfurt,Bielefeld,2,1
1999,27,Hertha,Schalke,2,1
1999,27,Wolfsburg,Bayern,1,1
1999,27,1860 München,Leverkusen,1,2
1999,27,Rostock,Bremen,1,1
1999,27,K'lautern,Stuttgart,1,2
1999,28,Hamburger SV,Rostock,1,0
1999,28,Unterhaching,1860 München,1,1
1999,28,Bayern,Ulm,4,0
1999,28,Stuttgart,Wolfsburg,2,5
1999,28,Schalke,K'lautern,1,2
1999,28,Leverkusen,Dortmund,3,1
1999,28,Hertha,Frankfurt,1,0
1999,28,Bremen,Bielefeld,3,1
1999,28,Duisburg,Freiburg,1,2
1999,29,Dortmund,Unterhaching,1,3
1999,29,K'lautern,Hertha,1,2
1999,29,Wolfsburg,Schalke,0,0
1999,29,Ulm,Stuttgart,1,1
1999,29,Bielefeld,Hamburger SV,3,0
1999,29,Frankfurt,Bremen,1,0
1999,29,Freiburg,Bayern,1,2
1999,29,1860 München,Duisburg,4,1
1999,29,Rostock,Leverkusen,1,1
1999,30,Schalke,Ulm,0,0
1999,30,Hertha,Wolfsburg,0,0
1999,30,Hamburger SV,Bremen,0,0
1999,30,Duisburg,Dortmund,2,2
1999,30,Bayern,1860 München,1,2
1999,30,Stuttgart,Freiburg,1,0
1999,30,K'lautern,Frankfurt,1,0
1999,30,Leverkusen,Bielefeld,4,1
1999,30,Unterhaching,Rostock,1,1
1999,31,Frankfurt,Hamburger SV,3,0
1999,31,Bremen,Leverkusen,1,3
1999,31,Wolfsburg,K'lautern,3,2
1999,31,Ulm,Hertha,0,1
1999,31,Freiburg,Schalke,2,1
1999,31,1860 München,Stuttgart,1,1
1999,31,Rostock,Duisburg,3,1
1999,31,Bielefeld,Unterhaching,1,0
1999,31,Dortmund,Bayern,0,1
1999,32,Duisburg,Bielefeld,0,3
1999,32,Frankfurt,Wolfsburg,4,0
1999,32,Hertha,Freiburg,0,0
1999,32,K'lautern,Ulm,6,2
1999,32,Bayern,Rostock,4,1
1999,32,Stuttgart,Dortmund,1,2
1999,32,Schalke,1860 München,2,2
1999,32,Unterhaching,Bremen,1,0
1999,32,Hamburger SV,Leverkusen,0,2
1999,33,Hamburger SV,Unterhaching,3,0
1999,33,Ulm,Wolfsburg,2,0
1999,33,Freiburg,K'lautern,2,1
1999,33,1860 München,Hertha,2,1
1999,33,Dortmund,Schalke,1,1
1999,33,Rostock,Stuttgart,1,4
1999,33,Bielefeld,Bayern,0,3
1999,33,Bremen,Duisburg,4,0
1999,33,Leverkusen,Frankfurt,4,1
1999,34,Frankfurt,Ulm,2,1
1999,34,Duisburg,Hamburger SV,1,1
1999,34,Bayern,Bremen,3,1
1999,34,Stuttgart,Bielefeld,3,3
1999,34,Schalke,Rostock,0,2
1999,34,Hertha,Dortmund,0,3
1999,34,K'lautern,1860 München,1,1
1999,34,Wolfsburg,Freiburg,2,1
1999,34,Unterhaching,Leverkusen,2,0
2000,1,Dortmund,Rostock,1,0
2000,1,K'lautern,Bochum,0,1
2000,1,Leverkusen,Wolfsburg,2,0
2000,1,Freiburg,Stuttgart,4,0
2000,1,Bremen,Cottbus,3,1
2000,1,Hamburger SV,1860 München,2,2
2000,1,Bayern,Hertha,4,1
2000,1,Frankfurt,Unterhaching,3,0
2000,1,Schalke,Köln,2,1
2000,2,Cottbus,Dortmund,1,4
2000,2,1860 München,Bremen,2,1
2000,2,Unterhaching,Freiburg,1,1
2000,2,Wolfsburg,K'lautern,4,0
2000,2,Bochum,Bayern,0,3
2000,2,Hertha,Hamburger SV,4,0
2000,2,Stuttgart,Leverkusen,4,1
2000,2,Rostock,Schalke,0,4
2000,2,Köln,Frankfurt,4,1
2000,3,Freiburg,Köln,0,0
2000,3,K'lautern,Stuttgart,1,0
2000,3,Leverkusen,Unterhaching,1,0
2000,3,Schalke,Cottbus,3,0
2000,3,Hamburger SV,Bremen,2,1
2000,3,Bayern,Wolfsburg,3,1
2000,3,Frankfurt,Rostock,4,0
2000,3,Dortmund,1860 München,2,3
2000,3,Hertha,Bochum,4,0
2000,4,Unterhaching,K'lautern,0,0
2000,4,1860 München,Schalke,1,1
2000,4,Köln,Leverkusen,1,1
2000,4,Stuttgart,Bayern,2,1
2000,4,Wolfsburg,Hertha,2,1
2000,4,Bochum,Hamburger SV,0,4
2000,4,Bremen,Dortmund,1,2
2000,4,Rostock,Freiburg,0,0
2000,4,Cottbus,Frankfurt,2,0
2000,5,K'lautern,Köln,3,1
2000,5,Leverkusen,Rostock,1,2
2000,5,Freiburg,Cottbus,4,1
2000,5,Frankfurt,1860 München,1,0
2000,5,Bochum,Wolfsburg,2,1
2000,5,Hamburger SV,Dortmund,2,3
2000,5,Bayern,Unterhaching,3,1
2000,5,Schalke,Bremen,1,1
2000,5,Hertha,Stuttgart,2,0
2000,6,1860 München,Freiburg,3,1
2000,6,Köln,Bayern,1,2
2000,6,Stuttgart,Bochum,1,1
2000,6,Wolfsburg,Hamburger SV,4,4
2000,6,Dortmund,Schalke,0,4
2000,6,Bremen,Frankfurt,1,1
2000,6,Cottbus,Leverkusen,1,2
2000,6,Rostock,K'lautern,1,0
2000,6,Unterhaching,Hertha,5,2
2000,7,Frankfurt,Dortmund,1,1
2000,7,Bayern,Rostock,0,1
2000,7,K'lautern,Cottbus,1,1
2000,7,Bochum,Unterhaching,3,0
2000,7,Hertha,Köln,4,2
2000,7,Hamburger SV,Schalke,2,0
2000,7,Leverkusen,1860 München,0,0
2000,7,Freiburg,Bremen,0,1
2000,7,Wolfsburg,Stuttgart,2,2
2000,8,Dortmund,Freiburg,1,0
2000,8,1860 München,K'lautern,0,4
2000,8,Köln,Bochum,2,0
2000,8,Schalke,Frankfurt,4,0
2000,8,Bremen,Leverkusen,3,3
2000,8,Cottbus,Bayern,1,0
2000,8,Stuttgart,Hamburger SV,3,3
2000,8,Rostock,Hertha,0,2
2000,8,Unterhaching,Wolfsburg,0,3
2000,9,K'lautern,Bremen,2,0
2000,9,Bayern,1860 München,3,1
2000,9,Stuttgart,Unterhaching,2,2
2000,9,Wolfsburg,Köln,6,0
2000,9,Hertha,Cottbus,3,1
2000,9,Hamburger SV,Frankfurt,2,0
2000,9,Leverkusen,Dortmund,2,0
2000,9,Freiburg,Schalke,3,1
2000,9,Bochum,Rostock,1,2
2000,10,Cottbus,Bochum,2,0
2000,10,Rostock,Wolfsburg,1,1
2000,10,Unterhaching,Hamburger SV,2,1
2000,10,Frankfurt,Freiburg,3,0
2000,10,Dortmund,K'lautern,1,2
2000,10,Bremen,Bayern,1,1
2000,10,Schalke,Leverkusen,0,0
2000,10,1860 München,Hertha,0,1
2000,10,Köln,Stuttgart,3,2
2000,11,Leverkusen,Frankfurt,1,0
2000,11,K'lautern,Schalke,3,2
2000,11,Stuttgart,Rostock,1,0
2000,11,Bochum,1860 München,1,1
2000,11,Hertha,Bremen,4,1
2000,11,Hamburger SV,Freiburg,5,0
2000,11,Bayern,Dortmund,6,2
2000,11,Unterhaching,Köln,0,0
2000,11,Wolfsburg,Cottbus,1,1
2000,12,Dortmund,Hertha,2,0
2000,12,1860 München,Wolfsburg,2,2
2000,12,Rostock,Unterhaching,2,2
2000,12,Köln,Hamburger SV,4,2
2000,12,Freiburg,Leverkusen,0,1
2000,12,Schalke,Bayern,3,2
2000,12,Bremen,Bochum,2,0
2000,12,Frankfurt,K'lautern,3,1
2000,12,Cottbus,Stuttgart,2,1
2000,13,Stuttgart,1860 München,2,2
2000,13,Bayern,Frankfurt,1,2
2000,13,K'lautern,Freiburg,0,2
2000,13,Köln,Rostock,5,2
2000,13,Wolfsburg,Bremen,1,1
2000,13,Hertha,Schalke,0,4
2000,13,Hamburger SV,Leverkusen,1,3
2000,13,Unterhaching,Cottbus,2,1
2000,13,Bochum,Dortmund,1,1
2000,14,Schalke,Bochum,2,1
2000,14,Freiburg,Bayern,1,1
2000,14,Frankfurt,Hertha,0,4
2000,14,Dortmund,Wolfsburg,2,1
2000,14,Cottbus,Köln,0,2
2000,14,Rostock,Hamburger SV,1,0
2000,14,1860 München,Unterhaching,0,2
2000,14,Bremen,Stuttgart,1,0
2000,14,Leverkusen,K'lautern,4,2
2000,15,Köln,1860 München,4,0
2000,15,Stuttgart,Dortmund,0,2
2000,15,Wolfsburg,Schalke,2,0
2000,15,Bochum,Frankfurt,2,1
2000,15,Hertha,Freiburg,2,2
2000,15,Bayern,Leverkusen,2,0
2000,15,K'lautern,Hamburger SV,2,1
2000,15,Cottbus,Rostock,1,0
2000,15,Unterhaching,Bremen,0,0
2000,16,Frankfurt,Wolfsburg,1,2
2000,16,1860 München,Rostock,2,1
2000,16,Freiburg,Bochum,5,0
2000,16,Schalke,Stuttgart,2,1
2000,16,Dortmund,Unterhaching,3,0
2000,16,K'lautern,Bayern,0,0
2000,16,Leverkusen,Hertha,4,0
2000,16,Bremen,Köln,2,1
2000,16,Hamburger SV,Cottbus,2,1
2000,17,Unterhaching,Schalke,0,2
2000,17,Stuttgart,Frankfurt,4,1
2000,17,Wolfsburg,Freiburg,1,2
2000,17,Bochum,Leverkusen,3,2
2000,17,Bayern,Hamburger SV,2,1
2000,17,Rostock,Bremen,5,2
2000,17,Köln,Dortmund,0,0
2000,17,Hertha,K'lautern,2,4
2000,17,Cottbus,1860 München,2,3
2000,18,Unterhaching,Frankfurt,2,0
2000,18,Bochum,K'lautern,0,1
2000,18,Wolfsburg,Leverkusen,2,0
2000,18,Stuttgart,Freiburg,0,0
2000,18,Köln,Schalke,2,2
2000,18,Rostock,Dortmund,1,2
2000,18,1860 München,Hamburger SV,2,1
2000,18,Hertha,Bayern,1,3
2000,18,Cottbus,Bremen,3,1
2000,19,Schalke,Rostock,2,0
2000,19,Bremen,1860 München,2,0
2000,19,Freiburg,Unterhaching,2,0
2000,19,K'lautern,Wolfsburg,0,0
2000,19,Bayern,Bochum,3,2
2000,19,Dortmund,Cottbus,2,0
2000,19,Frankfurt,Köln,1,5
2000,19,Leverkusen,Stuttgart,4,0
2000,19,Hamburger SV,Hertha,1,2
2000,20,1860 München,Dortmund,1,0
2000,20,Wolfsburg,Bayern,1,3
2000,20,Köln,Freiburg,0,1
2000,20,Cottbus,Schalke,4,1
2000,20,Bochum,Hertha,1,3
2000,20,Bremen,Hamburger SV,3,1
2000,20,Stuttgart,K'lautern,6,1
2000,20,Unterhaching,Leverkusen,1,2
2000,20,Rostock,Frankfurt,0,2
2000,21,Frankfurt,Cottbus,1,0
2000,21,Schalke,1860 München,2,0
2000,21,K'lautern,Unterhaching,4,0
2000,21,Bayern,Stuttgart,1,0
2000,21,Hertha,Wolfsburg,1,3
2000,21,Hamburger SV,Bochum,3,0
2000,21,Leverkusen,Köln,4,1
2000,21,Freiburg,Rostock,0,0
2000,21,Dortmund,Bremen,0,0
2000,22,1860 München,Frankfurt,2,2
2000,22,Unterhaching,Bayern,1,0
2000,22,Rostock,Leverkusen,2,1
2000,22,Cottbus,Freiburg,0,2
2000,22,Bremen,Schalke,2,1
2000,22,Wolfsburg,Bochum,0,0
2000,22,Dortmund,Hamburger SV,4,2
2000,22,Köln,K'lautern,0,1
2000,22,Stuttgart,Hertha,0,1
2000,23,Leverkusen,Cottbus,1,3
2000,23,Freiburg,1860 München,0,3
2000,23,Bayern,Köln,1,1
2000,23,Hamburger SV,Wolfsburg,3,2
2000,23,Schalke,Dortmund,0,0
2000,23,Frankfurt,Bremen,1,2
2000,23,K'lautern,Rostock,0,1
2000,23,Bochum,Stuttgart,0,0
2000,23,Hertha,Unterhaching,2,1
2000,24,Dortmund,Frankfurt,6,1
2000,24,Rostock,Bayern,3,2
2000,24,Cottbus,K'lautern,0,2
2000,24,Bremen,Freiburg,3,1
2000,24,Stuttgart,Wolfsburg,2,1
2000,24,Unterhaching,Bochum,2,1
2000,24,Köln,Hertha,1,0
2000,24,1860 München,Leverkusen,1,0
2000,24,Schalke,Hamburger SV,0,1
2000,25,Leverkusen,Bremen,3,0
2000,25,Hertha,Rostock,1,0
2000,25,Bochum,Köln,2,3
2000,25,Wolfsburg,Unterhaching,6,1
2000,25,Freiburg,Dortmund,2,2
2000,25,Bayern,Cottbus,2,0
2000,25,Frankfurt,Schalke,0,0
2000,25,K'lautern,1860 München,3,2
2000,25,Hamburger SV,Stuttgart,2,2
2000,26,Köln,Wolfsburg,0,0
2000,26,Dortmund,Leverkusen,1,3
2000,26,Schalke,Freiburg,0,0
2000,26,Rostock,Bochum,2,0
2000,26,Cottbus,Hertha,3,0
2000,26,Frankfurt,Hamburger SV,1,1
2000,26,1860 München,Bayern,0,2
2000,26,Bremen,K'lautern,1,2
2000,26,Unterhaching,Stuttgart,0,0
2000,27,Wolfsburg,Rostock,2,1
2000,27,Hertha,1860 München,3,0
